Country Code,Year,Country Name,CDP_City,CDP_TotalEmissions,CDP_Longitude,CDP_Latitude
DNK,2019,Denmark,Hillerød,0.0,12.2349,55.931
DNK,2016,Denmark,Hjørring,417000.0,9.9958,57.4568
DNK,2017,Denmark,Hjørring,417000.0,9.9958,57.4568
DNK,2018,Denmark,Hjørring,0.0,9.9958,57.4568
DNK,2017,Denmark,Hoeje-Taastrup,275461.0,12.2898,55.6563
DNK,2018,Denmark,Hoeje-Taastrup,252209.0,12.2898,55.6563
DNK,2019,Denmark,Hoeje-Taastrup,348413.0,12.2898,55.6563
DNK,2020,Denmark,Hoeje-Taastrup,0.0,12.2898,55.6563
DNK,2016,Denmark,Hoeje-Taastrup Kommune,297000.0,12.2898,55.656328
DNK,2017,Denmark,Hvidovre,219396.0,12.4754,55.6425
DNK,2018,Denmark,Hvidovre,219396.0,12.4754,55.6425
DNK,2019,Denmark,Hvidovre,264097.0,12.4754,55.6425
DNK,2020,Denmark,Hvidovre,0.0,12.4754,55.6425
DNK,2018,Denmark,Hørsholm,117829.758,12.5049,55.8835
DNK,2019,Denmark,Hørsholm,167808.0,12.5049,55.8835
DNK,2020,Denmark,Hørsholm,0.0,12.5049,55.8835
DNK,2018,Denmark,Jammerbugt,180000.0,9.54153,57.1453
DNK,2019,Denmark,Jammerbugt,0.0,9.54153,57.1453
DNK,2020,Denmark,Jammerbugt,0.0,9.54153,57.1453
DNK,2017,Denmark,Middelfart,,9.87264,55.471
DNK,2018,Denmark,Middelfart,0.0,9.87264,55.471
DNK,2019,Denmark,Middelfart,0.0,9.87264,55.471
DNK,2020,Denmark,Middelfart,0.0,9.87264,55.471
DNK,2018,Denmark,Odder,0.0,10.15,55.9757
DNK,2019,Denmark,Odder,0.0,10.15,55.9757
DNK,2020,Denmark,Odder,0.0,10.15,55.9757
DNK,2018,Denmark,Roskilde,422955.0,12.0878,55.6419
DNK,2019,Denmark,Roskilde,422955.0,12.0878,55.6419
DNK,2020,Denmark,Roskilde,422955.0,12.0878,55.6419
DNK,2017,Denmark,Sonderborg,1806679.0,9.79217,54.9138
DNK,2020,Denmark,Sonderborg,0.0,9.79217,54.9138
DNK,2017,Denmark,Ærøskøbing,185.0,10.4047,54.8914
DNK,2018,Denmark,Ærøskøbing,0.0,10.4047,54.8914
DNK,2019,Denmark,Ærøskøbing,0.0,10.4047,54.8914
DNK,2020,Denmark,Ærøskøbing,0.0,10.4047,54.8914
ECU,2018,Ecuador,Cuenca,0.0,-79.0048,-2.90841
ECU,2019,Ecuador,Cuenca,1499074.0,-79.0048,-2.90841
ECU,2020,Ecuador,Cuenca,0.0,-79.0048,-2.90841
ECU,2016,Ecuador,Distrito Metropolitano de Quito,5233350.0,-78.5167,-0.2333
ECU,2019,Ecuador,Loja,423878.0,-3.99313,-79.2042
ECU,2020,Ecuador,Loja,423878.0,-3.99313,-79.2042
ECU,2015,Ecuador,Quito,5164945.0,-78.5167,-0.2333
ECU,2017,Ecuador,Quito,5759189.0,-78.5167,-0.2333
ECU,2018,Ecuador,Quito,5081963.0,-78.5167,-0.2333
ECU,2019,Ecuador,Quito,5081963.0,-78.5167,-0.2333
ECU,2020,Ecuador,Quito,0.0,-78.5167,-0.2333
ECU,2016,Ecuador,Santiago de Guayaquil,6787374.0,-79.9223,-2.17099
ECU,2017,Ecuador,Santiago de Guayaquil,6787374.0,-79.9223,-2.17099
ECU,2018,Ecuador,Santiago de Guayaquil,0.0,-79.9223,-2.17099
ECU,2019,Ecuador,Santiago de Guayaquil,0.0,-79.9223,-2.17099
EST,2018,Estonia,Pärnu,0.0,24.4966,58.3858
EST,2019,Estonia,Pärnu,0.0,24.4966,58.3858
EST,2020,Estonia,Pärnu,0.0,24.4966,58.3858
EST,2018,Estonia,Sillamäe,0.0,27.7617,59.3958
EST,2019,Estonia,Sillamäe,0.0,27.7617,59.3958
EST,2020,Estonia,Tallinn,0.0,24.7536,59.437
EST,2018,Estonia,Tartu,0.0,26.7219,58.38
EST,2019,Estonia,Tartu,0.0,26.7219,58.38
EST,2020,Estonia,Tartu,0.0,26.7219,58.38
ETH,2016,Ethiopia,Addis Ababa,3708292.0,38.7544,9.02887
ETH,2017,Ethiopia,Addis Ababa,5043860.0,38.7544,9.02887
ETH,2018,Ethiopia,Addis Ababa,0.0,38.7544,9.02887
ETH,2019,Ethiopia,Addis Ababa,0.0,38.7544,9.02887
ETH,2020,Ethiopia,Addis Ababa,0.0,38.7544,9.02887
FIN,2017,Finland,Espoo,1233581.0,24.6559,60.2055
FIN,2018,Finland,Espoo,1143000.0,24.6559,60.2055
FIN,2019,Finland,Espoo,1102000.0,24.6559,60.2055
FIN,2020,Finland,Espoo,0.0,24.6559,60.2055
FIN,2015,Finland,Helsinki,2789724.0,24.941,60.1733
FIN,2016,Finland,Helsinki,2789724.0,24.941,60.1733
FIN,2017,Finland,Helsinki,2789724.0,24.941,60.1733
FIN,2018,Finland,Helsinki,2667939.0,24.941,60.1733
FIN,2019,Finland,Helsinki,5848287.0,24.941,60.1733
FIN,2020,Finland,Helsinki,0.0,24.941,60.1733
FIN,2018,Finland,Kemi,0.0,24.5637,65.7364
FIN,2019,Finland,Kemi,0.0,24.5637,65.7364
FIN,2020,Finland,Kemi,0.0,24.5637,65.7364
FIN,2015,Finland,Lahti,685460.0,25.65,60.9833
FIN,2016,Finland,Lahti,685460.0,25.65,60.9833
FIN,2017,Finland,Lahti,717200.0,25.65,60.9833
FIN,2018,Finland,Lahti,717200.0,25.65,60.9833
FIN,2019,Finland,Lahti,690300.0,25.65,60.9833
FIN,2020,Finland,Lahti,0.0,25.65,60.9833
FIN,2020,Finland,Porvoo,252300.0,,
FIN,2014,Finland,Turku,1033000.0,22.2666,60.4518
FIN,2015,Finland,Turku,1051000.0,22.2666,60.4518
FIN,2016,Finland,Turku,1107500.0,22.2666,60.4518
FIN,2017,Finland,Turku,840800.0,22.2666,60.4518
FIN,2018,Finland,Turku,925600.0,22.2666,60.4518
FIN,2019,Finland,Turku,1069652.0,22.2666,60.4518
FIN,2020,Finland,Turku,0.0,22.2666,60.4518
FRA,2016,France,Communauté urbaine du Grand Nancy,2150000.0,6.184417,48.692054
FRA,2020,France,Dijon métropole,0.0,,
FRA,2019,France,Le Havre,1894045.0,0.1,49.49
FRA,2017,France,Nancy,2150000.0,6.184417,48.692054
FRA,2015,France,Nice,3352154.0,7.26195,43.7102
FRA,2018,France,Nice,2139691.0,7.26195,43.7102
FRA,2019,France,Nice,2238359.0,7.26195,43.7102
FRA,2020,France,Nice,0.0,7.26195,43.7102
FRA,2016,France,Nice Côte d'Azur,3352154.0,7.261953,43.710173
FRA,2013,France,Paris,7413300.0,2.35222,48.8566
FRA,2014,France,Paris,7413300.0,2.35222,48.8566
FRA,2015,France,Paris,7413300.0,2.35222,48.8566
FRA,2016,France,Paris,5195663.0,2.35222,48.8566
FRA,2017,France,Paris,5489249.0,2.35222,48.8566
FRA,2018,France,Paris,3359242.0,2.35222,48.8566
FRA,2019,France,Paris,8113494.0,2.35222,48.8566
FRA,2020,France,Paris,0.0,2.35222,48.8566
GEO,2018,Georgia,Tbilisi,0.0,44.8271,41.7151
GEO,2019,Georgia,Tbilisi,0.0,44.8271,41.7151
DEU,2013,Germany,Berlin,20168000.0,13.405,52.52
DEU,2014,Germany,Berlin,21299000.0,13.405,52.52
DEU,2015,Germany,Berlin,21299000.0,13.405,52.52
DEU,2019,Germany,Berlin,20053000.0,13.405,52.52
DEU,2020,Germany,Berlin,0.0,13.405,52.52
DEU,2019,Germany,Bonn,0.0,,
DEU,2018,Germany,Cologne,0.0,6.9583,50.9414
DEU,2019,Germany,Cologne,0.0,6.9583,50.9414
DEU,2019,Germany,Greifswald,311.86,12.3923,54.0865
DEU,2020,Germany,Greifswald,0.0,12.3923,54.0865
DEU,2013,Germany,Hamburg,18286235.0,9.9936818,53.5510846
DEU,2014,Germany,Hamburg,17572000.0,9.9936818,53.5510846
DEU,2015,Germany,Hamburg,18422000.0,9.9936818,53.5510846
DEU,2016,Germany,Hamburg,17755.0,9.9936818,53.5510846
DEU,2017,Germany,Hamburg,17465.0,9.9936818,53.5510846
DEU,2019,Germany,Hannover,0.0,9.7356,52.3739
DEU,2017,Germany,Heidelberg,806000.0,8.67243,49.3988
DEU,2018,Germany,Heidelberg,1017344.0,8.67243,49.3988
DEU,2019,Germany,Heidelberg,1017344.0,8.67243,49.3988
DEU,2020,Germany,Heidelberg,0.0,8.67243,49.3988
DEU,2016,Germany,Landeshauptstadt Magdeburg,1400000.0,11.586164,52.08889
DEU,2017,Germany,Magdeburg,1400000.0,11.6276,52.1205
DEU,2018,Germany,Magdeburg,0.0,11.6276,52.1205
DEU,2017,Germany,Mannheim,3806000.0,8.46603,49.4875
DEU,2018,Germany,Mannheim,0.0,8.46603,49.4875
DEU,2020,Germany,Mannheim,0.0,8.46603,49.4875
DEU,2018,Germany,Mülheim a.d.R,0.0,6.88452,51.4186
DEU,2018,Germany,Rostock,0.0,12.1405,54.0887
DEU,2019,Germany,Rostock,0.0,12.1405,54.0887
DEU,2016,Germany,Stadt Heidelberg,879900.0,8.672434,49.398752
GHA,2018,Ghana,Accra,1092173.0,-0.16819,5.56543
GHA,2019,Ghana,Accra,0.0,-0.16819,5.56543
GHA,2020,Ghana,Accra,0.0,-0.16819,5.56543
GIB,2015,Gibraltar,Gibraltar,267349.0,-5.35359,36.1408
GIB,2017,Gibraltar,Gibraltar,263352.0,-5.35359,36.1408
GIB,2018,Gibraltar,Gibraltar,454846.0,-5.35359,36.1408
GIB,2019,Gibraltar,Gibraltar,362733.0,-5.35359,36.1408
GIB,2020,Gibraltar,Gibraltar,0.0,-5.35359,36.1408
GRC,2013,Greece,Athens,4471000.0,23.7275,37.9838
GRC,2014,Greece,Athens,4471000.0,23.7275,37.9838
GRC,2016,Greece,Athens,4711576.0,23.7275,37.9838
GRC,2017,Greece,Athens,5053422.0,23.7275,37.9838
GRC,2018,Greece,Athens,4027964.0,23.7275,37.9838
GRC,2019,Greece,Athens,3828189.0,23.7275,37.9838
GRC,2020,Greece,Athens,0.0,23.7275,37.9838
GRC,2019,Greece,Thessaloniki,0.0,23.0634,40.7505
GTM,2019,Guatemala,Guatemala City,0.0,-90.5069,14.6349
GTM,2020,Guatemala,Guatemala City,0.0,-90.5069,14.6349
GTM,2019,Guatemala,Municipalidad San Pedro Carchá,0.0,,
GTM,2019,Guatemala,Municipality of Villanueva,0.0,,
GTM,2019,Guatemala,Municipio de Escuintla,281589.0,,
GTM,2020,Guatemala,Municipio de Escuintla,281589.0,,
GTM,2019,Guatemala,Municipio de Guanagazapa,0.0,,
GTM,2020,Guatemala,Municipio de Guanagazapa,0.0,,
GTM,2019,Guatemala,Municipio de Iztapa,63924.0,,
GTM,2020,Guatemala,Municipio de Iztapa,63924.0,,
GTM,2019,Guatemala,Municipio de San Jose,355163.0,,
GTM,2019,Guatemala,Municipio de Santa Catarina Pinula,0.0,,
GTM,2018,Guatemala,Puerto Barrios,0.0,15.7278,-88.5944
GTM,2020,Guatemala,San Pedro Yepocapa,0.0,,
GUY,2020,Guyana,City of Georgetown,0.0,,
HND,2020,Honduras,Esquías,0.0,,
HND,2020,Honduras,Puerto Cortés,0.0,,
HND,2018,Honduras,Tegucigalpa,5034285.67,-87.2044,14.1051
HND,2019,Honduras,Tegucigalpa,5034286.0,-87.2044,14.1051
HND,2020,Honduras,Tegucigalpa,5034286.0,-87.2044,14.1051
HKG,2014,Hong Kong,Hong Kong,41500000.0,114.1398015,22.2880809
HKG,2015,Hong Kong,Hong Kong,42700000.0,114.1398015,22.2880809
HKG,2016,Hong Kong,Hong Kong,42700000.0,114.1398015,22.2880809
HKG,2017,Hong Kong,Hong Kong,44900000.0,114.1398015,22.2880809
HKG,2018,Hong Kong,Hong Kong,68456394.0,114.1398015,22.2880809
HKG,2019,Hong Kong,Hong Kong,68841155.0,114.1398015,22.2880809
HKG,2020,Hong Kong,Hong Kong,66393484.0,114.1398015,22.2880809
ISL,2018,Iceland,Akureyri,0.0,-18.1262,65.6885
ISL,2019,Iceland,Akureyri,0.0,-18.1262,65.6885
ISL,2020,Iceland,Akureyri,0.0,-18.1262,65.6885
ISL,2015,Iceland,Reykjavik,346630.0,-21.81744,64.12652
ISL,2016,Iceland,Reykjavík,346630.0,-21.8174,64.1265
ISL,2018,Iceland,Reykjavík,266268.0,-21.8174,64.1265
ISL,2019,Iceland,Reykjavík,0.0,-21.8174,64.1265
ISL,2020,Iceland,Reykjavík,0.0,-21.8174,64.1265
IND,2020,India,Ahmedabad,0.0,,
IND,2018,India,Bangalore,0.0,77.5946,12.9716
IND,2019,India,Bangalore,0.0,77.5946,12.9716
IND,2020,India,Bangalore,0.0,77.5946,12.9716
IND,2018,India,Chennai,19315934.0,80.2425,13.0992
IND,2019,India,Chennai,0.0,80.2425,13.0992
IND,2020,India,Chennai,0.0,80.2425,13.0992
IND,2020,India,Coimbatore City Municipal Corporation,0.0,,
IND,2020,India,Dehradun,0.0,,
IND,2018,India,Delhi,0.0,77.1025,28.704
IND,2019,India,Delhi,0.0,77.1025,28.704
IND,2020,India,Delhi,0.0,77.1025,28.704
IND,2019,India,Gangtok,0.0,,
IND,2020,India,Gangtok,0.0,,
IND,2019,India,Guwahati Municipal Corporation,0.0,,
IND,2019,India,Indore Municipal Corporation,0.0,,
IND,2018,India,Jaipur,0.0,75.7873,26.9124
IND,2019,India,Jaipur,0.0,75.7873,26.9124
IND,2019,India,KOCHI,0.0,76.2673,9.93123
IND,2020,India,KOCHI,0.0,76.2673,9.93123
IND,2018,India,Kolkata,0.0,88.3639,22.5726
IND,2019,India,Kolkata,0.0,88.3639,22.5726
IND,2019,India,Nagpur,0.0,,
IND,2020,India,Nagpur,0.0,,
IND,2019,India,Panaji,0.0,,
IND,2020,India,Panaji,0.0,,
IND,2019,India,Pune,0.0,,
IND,2019,India,Rajkot Municipal Corporation,1887685.0,,
IND,2020,India,Rajkot Municipal Corporation,0.0,,
IND,2020,India,Siliguri,0.0,88.4103,26.7323
IND,2020,India,Thane Municipal Corporation,0.0,,
IND,2020,India,Tiruchirappalli,0.0,78.68,10.8
IND,2020,India,Udaipur Municipal Corporation,0.0,,
IND,2020,India,Vadodara Municipal Corporation,0.0,,
IDN,2019,Indonesia,Balikpapan City Government,0.0,116.831,-1.26539
IDN,2020,Indonesia,Balikpapan City Government,0.0,116.831,-1.26539
IDN,2019,Indonesia,Banda Aceh City Government,578446.0,,
IDN,2020,Indonesia,Banyuwangi City,12910725.0,,
IDN,2019,Indonesia,Bekasi City Government,0.0,,
IDN,2019,Indonesia,Blitar City,0.0,,
IDN,2019,Indonesia,Bogor,0.0,106.806,-6.5971
IDN,2020,Indonesia,Bogor,0.0,106.806,-6.5971
IDN,2016,Indonesia,Bogor ,2193642.0,106.806,-6.5971
IDN,2017,Indonesia,Bogor ,2193642.0,106.806,-6.5971
IDN,2019,Indonesia,Bogor Regency,0.0,,
IDN,2020,Indonesia,Bogor Regency,2054673000.0,,
IDN,2019,Indonesia,Bontang City,0.0,,
IDN,2019,Indonesia,City of Tanjungpinang,0.0,,
IDN,2019,Indonesia,Government of the City of Yogyakarta,1199556.19,,
IDN,2014,Indonesia,Jakarta,43860000.0,106.865,-6.1751
IDN,2015,Indonesia,Jakarta,43860000.0,106.865,-6.1751
IDN,2018,Indonesia,Jakarta,47255.35,106.865,-6.1751
IDN,2019,Indonesia,Jakarta,0.0,106.865,-6.1751
IDN,2020,Indonesia,Jakarta,0.0,106.865,-6.1751
IDN,2016,Indonesia,Jakarta ,27780000.0,106.865,-6.1751
IDN,2017,Indonesia,Jakarta ,27780000.0,106.865,-6.1751
IDN,2019,Indonesia,Jambi City,0.0,,
IDN,2020,Indonesia,Jambi City,0.0,,
IDN,2019,Indonesia,Malang City,0.0,,
IDN,2019,Indonesia,Medan City Government,0.0,,
IDN,2019,Indonesia,Probolinggo,0.0,,
IDN,2019,Indonesia,Semarang City Government,0.0,,
IDN,2020,Indonesia,Semarang City Government,4127286.89,,
IDN,2019,Indonesia,Tangerang City,0.0,,
IDN,2019,Indonesia,Tarakan City,492164.23,,
IDN,2020,Indonesia,Tarakan City,0.0,,
IRL,2014,Ireland,Dublin,2942349.0,-6.270843,53.344479
IRL,2015,Ireland,Dublin,2942349.0,-6.270843,53.344479
IRL,2016,Ireland,Dublin,2942349.0,-6.270843,53.344479
ISR,2018,Israel,Tel Aviv-Yafo,0.0,34.7823,32.0816
ISR,2019,Israel,Tel Aviv-Yafo,0.0,34.7823,32.0816
ISR,2020,Israel,Tel Aviv-Yafo,0.0,34.7823,32.0816
ISR,2017,Israel,Tel Aviv-Yafo ,4654482.0,34.782285,32.081604
ITA,2014,Italy,Bologna,2270524.7,11.3387,44.4938
ITA,2015,Italy,Bologna,2270524.7,11.3387,44.4938
ITA,2016,Italy,Bologna,2270524.7,11.3387,44.4938
ITA,2018,Italy,Bologna,2001132.31,11.3387,44.4938
ITA,2019,Italy,Bologna,0.0,11.3387,44.4938
ITA,2020,Italy,Bologna,0.0,11.3387,44.4938
ITA,2019,Italy,Bolzano,485684.0,11.3566,46.4997
ITA,2020,Italy,Bolzano,0.0,11.3566,46.4997
ITA,2019,Italy,Chieti,0.0,14.1399,42.3828
ITA,2020,Italy,Chieti,0.0,14.1399,42.3828
ITA,2013,Italy,Comune di Napoli,2913435.0,-81.7948103,26.1420358
ITA,2013,Italy,Comune di Torino,5065364.0,7.6868565,45.070312
ITA,2018,Italy,Cremona,0.0,10.023,45.1405
ITA,2014,Italy,Ferrara,1582605.13,11.619,44.8357
ITA,2015,Italy,Ferrara,1582605.13,11.619,44.8357
ITA,2016,Italy,Ferrara,1582605.13,11.619,44.8357
ITA,2018,Italy,Ferrara,0.0,11.619,44.8357
ITA,2019,Italy,Ferrara,0.0,11.619,44.8357
ITA,2020,Italy,Ferrara,0.0,11.619,44.8357
ITA,2017,Italy,Firenze,1630308.0,11.2558,43.7696
ITA,2019,Italy,Firenze,0.0,11.2558,43.7696
ITA,2020,Italy,Firenze,0.0,11.2558,43.7696
ITA,2014,Italy,Genova,2376739.0,9.31841,44.348
ITA,2016,Italy,Genova,1810370.0,9.31841,44.348
ITA,2017,Italy,Genova,1810370.0,9.31841,44.348
ITA,2018,Italy,Genova,0.0,9.31841,44.348
ITA,2019,Italy,Genova,0.0,9.31841,44.348
ITA,2020,Italy,Genova,0.0,9.31841,44.348
ITA,2018,Italy,L'Aquila,0.0,13.3995,42.3505
ITA,2019,Italy,L'Aquila,0.0,13.3995,42.3505
ITA,2020,Italy,L'Aquila,0.0,13.3995,42.3505
ITA,2019,Italy,La Spezia,0.0,9.83632,44.111
ITA,2020,Italy,La Spezia,0.0,9.83632,44.111
ITA,2018,Italy,Lucca,0.0,10.6174,43.8399
ITA,2019,Italy,Lucca,0.0,10.6174,43.8399
ITA,2020,Italy,Lucca,0.0,10.6174,43.8399
ITA,2019,Italy,Massa Marittima,0.0,10.8939,43.05
ITA,2016,Italy,Milano,5976779.0,9.08635,45.8026
ITA,2019,Italy,Milano,6521536.0600000005,9.08635,45.8026
ITA,2020,Italy,Milano,5697042.0,9.08635,45.8026
ITA,2019,Italy,Municipality of Gemona del Friuli,0.0,,
ITA,2014,Italy,Naples,2913435.0,14.2513831,40.8419943
ITA,2015,Italy,Naples,2913435.0,14.2513831,40.8419943
ITA,2019,Italy,Napoli,2559322.0,14.2514,40.842
ITA,2020,Italy,Napoli,0.0,14.2514,40.842
ITA,2014,Italy,Oristano,154534.0,8.898,39.7207
ITA,2018,Italy,Oristano,0.0,8.898,39.7207
ITA,2014,Italy,Padova,1892158.0,11.8768,45.4064
ITA,2018,Italy,Padova,0.0,11.8768,45.4064
ITA,2019,Italy,Padova,0.0,11.8768,45.4064
ITA,2020,Italy,Padova,0.0,11.8768,45.4064
ITA,2018,Italy,Parma,0.0,10.3279,44.8015
ITA,2019,Italy,Parma,990097.0,10.3279,44.8015
ITA,2020,Italy,Parma,0.0,10.3279,44.8015
ITA,2019,Italy,Pesaro,0.0,,
ITA,2019,Italy,Pescara,0.0,,
ITA,2013,Italy,Piacenza,615452.0,9.69264,45.052
ITA,2014,Italy,Piacenza,615452.0,9.69264,45.052
ITA,2015,Italy,Piacenza,615452.0,9.69264,45.052
ITA,2016,Italy,Piacenza,615452.0,9.69264,45.052
ITA,2019,Italy,Piacenza,0.0,9.69264,45.052
ITA,2019,Italy,Prato,0.0,,
ITA,2020,Italy,Prato,863779.51,,
ITA,2016,Italy,Ravenna,11419.0,12.518,41.913
ITA,2017,Italy,Ravenna,9326.0,12.518,41.913
ITA,2018,Italy,Ravenna,0.0,12.518,41.913
ITA,2019,Italy,Ravenna,0.0,12.518,41.913
ITA,2018,Italy,Reggio Emilia,0.0,10.8774,44.4376
ITA,2018,Italy,Rimini,0.0,12.5695,44.0678
ITA,2019,Italy,Rimini,0.0,12.5695,44.0678
ITA,2020,Italy,Rimini,0.0,12.5695,44.0678
ITA,2018,Italy,Roma,16631327.0,12.2858,41.53
ITA,2019,Italy,Roma,0.0,12.2858,41.53
ITA,2020,Italy,Roma,0.0,12.2858,41.53
ITA,2016,Italy,Roma ,10008879.0,12.4801802,41.8723889
ITA,2015,Italy,Rome,10008879.0,12.4801802,41.8723889
ITA,2019,Italy,Tearmo,0.0,,
ITA,2016,Italy,Torino,3496156.0,7.668,45.1006
ITA,2017,Italy,Torino,3496156.0,7.668,45.1006
ITA,2018,Italy,Torino,0.0,7.668,45.1006
ITA,2019,Italy,Torino,4056771.0,7.668,45.1006
ITA,2020,Italy,Torino,0.0,7.668,45.1006
ITA,2014,Italy,Turin,5065364.0,7.6680046,45.1006374
ITA,2015,Italy,Turin,5065364.0,7.6680046,45.1006374
ITA,2015,Italy,Udine,613588.0,13.2333,46.0667
ITA,2016,Italy,Udine,613588.0,13.2333,46.0667
ITA,2017,Italy,Udine,,13.2333,46.0667
ITA,2013,Italy,Venezia,1418344.0,12.3211,45.4333
ITA,2016,Italy,Venezia,1418344.0,12.3211,45.4333
ITA,2017,Italy,Venezia,1418344.0,12.3211,45.4333
ITA,2018,Italy,Venezia,9353815.0,12.3211,45.4333
ITA,2019,Italy,Venezia,9369211.0,12.3211,45.4333
ITA,2020,Italy,Venezia,0.0,12.3211,45.4333
ITA,2014,Italy,Venice,1418344.0,12.3210704,45.4332515
ITA,2015,Italy,Venice,1418344.0,12.3210704,45.4332515
ITA,2018,Italy,Verbania,0.0,8.55537,45.9283
ITA,2019,Italy,Verbania,137456.0,8.55537,45.9283
JPN,2020,Japan,City of Kitakyushu,0.0,,
JPN,2015,Japan,Hiroshima,8916709.0,132.455293,34.385203
JPN,2016,Japan,Hiroshima,8675437.0,132.455293,34.385203
JPN,2020,Japan,Kyoto,0.0,,
JPN,2014,Japan,Nagoya,13650000.0,136.906,35.1815
JPN,2016,Japan,Nagoya,13420000.0,136.906,35.1815
JPN,2018,Japan,Nagoya,14750000.0,136.906,35.1815
JPN,2015,Japan,Niseko,59080.0,140.687493,42.804704
JPN,2016,Japan,Okayama,6916000.0,133.919502,34.655146
JPN,2013,Japan,Tokyo,61640000.0,139.41,35.41
JPN,2014,Japan,Tokyo,64770000.0,139.41,35.41
JPN,2015,Japan,Tokyo,70125000.0,139.41,35.41
JPN,2016,Japan,Tokyo,70125000.0,139.41,35.41
JPN,2017,Japan,Tokyo,70733403.0,139.41,35.41
JPN,2018,Japan,Tokyo,61047280.0,139.41,35.41
JPN,2019,Japan,Tokyo,76134831.0,139.41,35.41
JPN,2020,Japan,Tokyo,75982231.0,139.41,35.41
JPN,2020,Japan,Toyama City,0.0,,
JPN,2013,Japan,Yokohama,19051000.0,139.638,35.4437
JPN,2014,Japan,Yokohama,19300000.0,139.638,35.4437
JPN,2015,Japan,Yokohama,21039000.0,139.638,35.4437
JPN,2016,Japan,Yokohama,21950000.0,139.638,35.4437
JPN,2017,Japan,Yokohama,20375000.0,139.638,35.4437
JPN,2018,Japan,Yokohama,19173028.0,139.638,35.4437
JPN,2019,Japan,Yokohama,40186257.0,139.638,35.4437
JPN,2020,Japan,Yokohama,0.0,139.638,35.4437
JOR,2018,Jordan,Amman,7770915.0,35.9284,31.9454
JOR,2019,Jordan,Amman,8015906.0,35.9284,31.9454
JOR,2020,Jordan,Amman,12471626.0,35.9284,31.9454
JOR,2016,Jordan,Amman ,7215407.0,35.928372,31.945367
JOR,2017,Jordan,Amman ,7215407.0,35.928372,31.945367
KEN,2018,Kenya,Kisumu,0.0,34.7679,-0.0917
KEN,2019,Kenya,Kisumu,0.0,34.7679,-0.0917
KEN,2020,Kenya,Kisumu,0.0,34.7679,-0.0917
KEN,2018,Kenya,Nairobi,0.0,36.8219,-1.29206
KEN,2019,Kenya,Nairobi,0.0,36.8219,-1.29206
KEN,2020,Kenya,Nairobi,0.0,36.8219,-1.29206
KEN,2018,Kenya,Nakuru,0.0,36.08,-0.30309
KEN,2019,Kenya,Nakuru,0.0,36.08,-0.30309
KEN,2020,Kenya,Nakuru,0.0,36.08,-0.30309
KOR,2016,"Korea, Republic of",Incheon ,69794140.0,126.705206,37.456256
KOR,2013,"Korea, Republic of",Seoul,49750736.0,126.9779692,37.566535
KOR,2014,"Korea, Republic of",Seoul,49008230.0,126.9779692,37.566535
KOR,2015,"Korea, Republic of",Seoul,48550952.0,126.9779692,37.566535
KOR,2016,"Korea, Republic of",Seoul ,47612664.0,126.9779692,37.566535
KOR,2014,"Korea, Republic of",Suwon,6048245.0,127.0286009,37.2635727
KOR,2015,"Korea, Republic of",Suwon,5881312.0,127.0286009,37.2635727
KOR,2016,"Korea, Republic of",Suwon ,5775155.0,127.0286009,37.2635727
LAO,2020,Lao People's Democratic Republic,City of Kaysone Phomvihane,0.0,,
LAO,2020,Lao People's Democratic Republic,City of Pakse,0.0,,
LVA,2018,Latvia,Jelgava,0.0,23.7214,56.6511
LVA,2018,Latvia,Liepaja,0.0,21.0167,56.5167
LVA,2018,Latvia,Riga,0.0,24.1052,56.9496
LVA,2019,Latvia,Riga,1870000.0,24.1052,56.9496
LVA,2020,Latvia,Riga,0.0,24.1052,56.9496
LBN,2019,Lebanon,Jbail-Byblos Municipality,0.0,,
LBR,2019,Liberia,Monrovia,0.0,,
LTU,2019,Lithuania,Klaipeda,0.0,,
LTU,2020,Lithuania,Klaipeda,0.0,,
LTU,2019,Lithuania,Panevežys,0.0,24.35,55.7333
LTU,2018,Lithuania,Taurage,0.0,22.2897,55.2522
LTU,2019,Lithuania,Taurage,0.0,22.2897,55.2522
LTU,2020,Lithuania,Taurage,0.0,22.2897,55.2522
LTU,2013,Lithuania,Vilnius,1499304.0,25.2797,54.6872
LTU,2014,Lithuania,Vilnius,1499304.0,25.2797,54.6872
LTU,2018,Lithuania,Vilnius,0.0,25.2797,54.6872
LTU,2016,Lithuania,Vilnius ,1994560.0,25.279651,54.687156
LTU,2017,Lithuania,Vilnius ,1944330.0,25.279651,54.687156
MDG,2019,Madagascar,Antananarivo,0.0,47.5079,-18.8792
MDG,2020,Madagascar,Antananarivo,0.0,47.5079,-18.8792
MWI,2018,Malawi,Blantyre,0.0,35.0378,-15.8028
MWI,2019,Malawi,Blantyre,60.0,35.0378,-15.8028
MWI,2018,Malawi,Lilongwe,0.0,33.7741,-13.9626
MWI,2019,Malawi,Lilongwe,0.0,33.7741,-13.9626
MYS,2020,Malaysia,Hang Tuah Jaya Municipal Council,0.0,,
MYS,2018,Malaysia,Iskandar,26203851.0,100.992,1.45556
MYS,2019,Malaysia,Iskandar,27084656.0,100.992,1.45556
MYS,2020,Malaysia,Iskandar,0.0,100.992,1.45556
MYS,2017,Malaysia,Iskandar ,15.47,100.992084,5.714476
MYS,2019,Malaysia,Jasin Municipal Council,0.0,,
