Unnamed: 0,City,Country,Year,TotalEmissions,Longitude,Latitude,Account Number,Population,LandArea(sqkm),HDI,GINI,Overall Score (GDP),Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Country_Code
84,San Nicolás de los Arroyos,Argentina,2016,3371203.24,-60.211049,-33.333467,839971,145857.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
85,Avellaneda,Argentina,2016,1533903.26,-58.366974,-34.661076,839980,28469.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
86,Reconquista,Argentina,2016,291756.2,-59.652584,-29.140275,840030,78570.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
87,Morón,Argentina,2016,900594.35,-58.616721,-34.655861,840034,321109.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
89,La Paz,Argentina,2016,229392.73,-59.639278,-30.75897,840036,14198.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
90,Tilisarao,Argentina,2016,35144.51,-65.287796,-32.731728,840037,6256.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
91,Justiniano Posse,Argentina,2016,42882.58,-62.67961700000001,-32.883477,840038,8883.0,8026.0,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
92,Arequito,Argentina,2016,12128.27,-61.469542,-33.144756,840039,6836.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
93,Montecarlo,Argentina,2016,1007137.3,-54.741312,-26.571617,841269,25091.5,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
94,Oro Verde,Argentina,2016,159209.7,-60.519049,-31.823945,841326,6221.0,3694.751717089304,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
95,Villa de Soto,Argentina,2016,34665.39,-64.99346800000001,-30.853926,845316,10761.0,22.0,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
96,Quemú Quemú,Argentina,2016,156020.42,-63.565961,-36.05482,845317,4305.0,950.0,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
97,Ramona,Argentina,2016,32210.22,-61.90257800000001,-31.09176,847236,2118.0,101.0,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
98,Oberá,Argentina,2016,122411.94,-55.12033,-27.48678,847242,70356.0,25.44,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
105,Presidencia Roque Sáenz Peña,Argentina,2016,394112.19,-60.431235,-26.800443,848964,103703.0,1500.0,0.839,42.0,43.8,15.0,34.0,43.84666666666667,66.1,51.3,53.10666666666661,56.0,43.9,44.0,67.4,30.0,30.0,ARG
127,Sydney,Australia,2016,3783982.0,151.2069902,-33.8674869,31114,227878.8,26.0,0.939,34.48571428571428,80.3,90.0,80.0,90.93333333333334,63.2,62.0,85.03333333333332,89.4,77.2,85.2,86.4,80.0,90.0,AUS
132,Adelaide,Australia,2016,573347.0,138.600746,-34.928499,32480,24550.8,16.0,0.939,34.48571428571428,80.3,90.0,80.0,93.15,63.2,62.0,84.44999999999999,89.4,77.2,85.2,86.4,80.0,90.0,AUS
137,Canberra,Australia,2016,4047600.0,149.1244,-35.3075,43928,416250.0,2358.0,0.939,34.4,80.3,90.0,80.0,90.93333333333334,63.2,62.0,85.03333333333332,89.4,77.2,85.2,86.4,80.0,90.0,AUS
147,Byron Shire,Australia,2016,263199.0,153.5334,-28.6534,58543,31783.0,556.0,0.939,34.48571428571428,80.3,90.0,80.0,89.75,63.2,62.0,88.05,89.4,77.2,85.2,86.4,80.0,90.0,AUS
163,Curitiba,Brazil,2016,4254753.0,-62.7288829,8.309021000000001,31156,1822952.0,434.0,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
174,Belo Horizonte,Brazil,2016,2951361.37,-43.9333,-19.9167,35848,2463719.666666667,331.0,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
178,Recife,Brazil,2016,1875111.26,-62.7284414,8.3127386,35872,1619576.0,218.0,0.758,53.3,56.5,45.0,43.0,49.7,69.7,55.2,22.8,61.4,52.5,64.2,69.4,55.0,50.0,BRA
181,Campinas,Brazil,2016,2613551.11,-46.9372,-22.744,35897,1193532.0,3694.751717089304,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
194,Aracaju,Brazil,2016,1038096.0,-37.0731,-10.9472,52638,649268.0,3694.751717089304,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
200,Londrina,Brazil,2016,1107766.0,-51.1505,-23.3356,54625,532570.0,3694.751717089304,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
202,Vinhedo,Brazil,2016,33771.55,-46.9838,-23.0307,54656,74262.5,3694.751717089304,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
203,São José dos Campos,Brazil,2016,4332650.0,-45.8783,-23.1848,54687,715633.0,3694.751717089304,0.758,53.3,56.5,45.0,43.0,50.88260869565219,69.7,55.2,18.70434782608696,61.4,52.5,64.2,69.4,55.0,50.0,BRA
226,Toronto,Canada,2016,15600530.0,-79.3831843,43.653226,31117,2833632.0,634.0,0.923,32.7,78.0,90.0,81.0,77.1,80.0,50.4,81.2,81.8,72.6,76.9,87.0,80.0,80.0,CAN
229,Calgary,Canada,2016,17679137.0,-114.070846,51.04861500000001,35475,1247651.2,848.0,0.923,32.7,78.0,90.0,81.0,75.76666666666667,80.0,50.4,81.53333333333333,81.8,72.6,76.9,87.0,80.0,80.0,CAN
238,Ottawa,Canada,2016,6221000.0,-75.697193,45.42153,43911,726456.04325,2796.0,0.923,32.7,78.0,90.0,81.0,77.1,80.0,50.4,81.2,81.8,72.6,76.9,87.0,80.0,80.0,CAN
248,Halifax,Canada,2016,5478754.0,-63.5714,44.6478,50543,431669.5,3694.751717089304,0.923,32.7,78.0,90.0,81.0,77.0816091954023,80.0,50.4,81.20804597701147,81.8,72.6,76.9,87.0,80.0,80.0,CAN
250,Hamilton,Canada,2016,217306157.0,-79.866091,43.250021,50555,550405.25,1117.0,0.923,32.7,78.0,90.0,81.0,78.94999999999999,80.0,50.4,80.75,81.8,72.6,76.9,87.0,80.0,80.0,CAN
256,"London, ON",Canada,2016,2880300.0,-81.2497,42.9837,50558,385564.4,421.0,0.923,32.7,78.0,90.0,81.0,78.94999999999999,80.0,50.4,80.75,81.8,72.6,76.9,87.0,80.0,80.0,CAN
260,St Catharines,Canada,2016,949843.0,-79.2469,43.1594,50559,133460.0,98.0,0.923,32.7,78.0,90.0,81.0,77.1,80.0,50.4,81.2,81.8,72.6,76.9,87.0,80.0,80.0,CAN
272,Guelph,Canada,2016,1056077.0,80.25,43.55,54084,131794.0,3694.751717089304,0.923,32.7,78.0,90.0,81.0,77.0816091954023,80.0,50.4,81.20804597701147,81.8,72.6,76.9,87.0,80.0,80.0,CAN
275,Laval,Canada,2016,2157236.0,-73.7126,45.6207,58482,437413.0,3694.751717089304,0.923,32.7,78.0,90.0,81.0,77.0816091954023,80.0,50.4,81.20804597701147,81.8,72.6,76.9,87.0,80.0,80.0,CAN
286,"Ajax, ON",Canada,2016,443189.0,-79.02037299999999,43.850855,60602,114638.5,67.1,0.923,32.7,78.0,90.0,81.0,77.0816091954023,80.0,50.4,81.20804597701147,81.8,72.6,76.9,87.0,80.0,80.0,CAN
287,Salaberry-de-Valleyfield,Canada,2016,435594.0,-74.13308599999999,45.250091,60680,40905.0,125.5,0.923,32.7,78.0,90.0,81.0,77.0816091954023,80.0,50.4,81.20804597701147,81.8,72.6,76.9,87.0,80.0,80.0,CAN
291,Santiago,Chile,2016,24058992.0,-70.641997,-33.4691199,31180,7399031.6,15403.0,0.845,46.4,77.7,85.0,73.0,59.925,74.8,83.1,91.45,72.1,64.3,82.9,86.4,85.0,70.0,CHL
321,Moroni,Comoros,2016,49285.0,43.247315,-11.717216,59158,47795.5,30.0,0.547,38.87940929917293,52.4,30.0,26.0,67.76822911104446,64.5,81.0,64.32249647213447,49.6,51.0,79.4,72.0,40.0,30.0,COM
326,Monte Verde ,Costa Rica,2016,34.25,-84.82551,10.274968,831999,2659.0,3694.751717089304,0.801,48.7,67.4,50.0,54.0,56.1888888888889,79.4,88.7,41.37777777777778,68.6,53.8,77.6,81.6,70.0,50.0,CRI
338,Aarhus Kommune,Denmark,2016,1900.0,10.137373,56.168393,54408,328000.0,3694.751717089304,0.935,28.2,75.3,95.0,92.0,79.73541666666662,39.5,2.3,96.4427083333333,95.4,86.0,84.4,88.0,90.0,80.0,DNK
341,Hoeje-Taastrup,Denmark,2016,275461.0,12.2898,55.656328,58489,50298.0,78.0,0.935,28.2,75.3,95.0,92.0,76.63333333333333,39.5,2.3,96.26666666666667,95.4,86.0,84.4,88.0,90.0,80.0,DNK
346,Ærøskøbing,Denmark,2016,185.0,10.404684,54.89145600000001,58609,6146.0,88.0,0.935,28.2,75.3,95.0,92.0,79.73541666666662,39.5,2.3,96.4427083333333,95.4,86.0,84.4,88.0,90.0,80.0,DNK
352,Hørsholm,Denmark,2016,167808.0,12.5049,55.8835,58797,24973.5,3694.751717089304,0.935,28.2,75.3,95.0,92.0,83.6,39.5,2.3,96.7,95.4,86.0,84.4,88.0,90.0,80.0,DNK
354,Jammerbugt,Denmark,2016,180000.0,9.54153,57.1453,58865,38569.0,3694.751717089304,0.935,28.2,75.3,95.0,92.0,83.6,39.5,2.3,96.7,95.4,86.0,84.4,88.0,90.0,80.0,DNK
369,Roskilde,Denmark,2016,422955.0,12.0878,55.6419,73879,87276.5,3694.751717089304,0.935,28.2,75.3,95.0,92.0,79.73541666666662,39.5,2.3,96.4427083333333,95.4,86.0,84.4,88.0,90.0,80.0,DNK
374,Cuenca,Ecuador,2016,1499074.0,-79.0048,-2.90841,54637,505585.0,3694.751717089304,0.758,45.0,48.6,15.0,33.0,20.2,79.2,41.8,32.1,55.5,51.6,68.1,71.4,30.0,40.0,ECU
379,Addis Ababa,Ethiopia,2016,9856585.0,38.754366,9.028874,31146,3516188.6,540.0,0.467,38.87940929917293,51.5,30.0,33.0,67.76822911104446,77.2,90.5,64.32249647213447,55.8,57.7,66.0,65.0,20.0,20.0,ETH
382,Helsinki,Finland,2016,2789724.0,24.9410248,60.17332439999999,8242,639758.4,214.0,0.932,27.1,72.6,90.0,89.0,82.2,66.5,0.8,81.6,90.7,53.7,81.9,88.0,85.0,80.0,FIN
390,Turku,Finland,2016,925600.0,22.2666303,60.4518126,50154,189400.0,246.0,0.932,27.1,72.6,90.0,89.0,82.7,66.5,0.8,81.1,90.7,53.7,81.9,88.0,85.0,80.0,FIN
405,Nice,France,2016,2238359.0,7.261953,43.710173,50220,550000.0,1400.0,0.894,31.9,62.3,80.0,69.0,72.7,47.7,2.5,57.0,78.4,43.5,79.1,83.0,70.0,70.0,FRA
408,Communauté urbaine du Grand Nancy,France,2016,2150000.0,6.184417,48.692054,62180,265000.0,142.3,0.894,31.9,62.3,80.0,69.0,71.875,47.7,2.5,59.41249999999999,78.4,43.5,79.1,83.0,70.0,70.0,FRA
409,Dijon,France,2016,945655.06,5.04148,47.322047,74643,257933.0,240.0,0.894,31.9,62.3,80.0,69.0,71.875,47.7,2.5,59.41249999999999,78.4,43.5,79.1,83.0,70.0,70.0,FRA
413,Berlin,Germany,2016,20053000.0,13.404954,52.5200066,31153,3644899.0,3694.751717089304,0.941,31.9,74.4,90.0,79.0,79.5,61.5,41.3,89.9,90.0,50.6,83.3,88.0,90.0,70.0,DEU
431,Gibraltar,Gibraltar,2016,454846.0,-5.3535994,36.1407734,50650,34313.75,6.6,0.869885505257732,38.87940929917293,69.41948124980662,69.53020439301957,63.24978963501676,67.76822911104446,67.45616782514192,52.32086521275377,64.32249647213447,79.50850754145128,69.71202847628726,76.70915629813787,82.72269696477838,69.47591036643804,65.89319150658076,GIB
437,Athens,Greece,2016,4027964.0,23.727539,37.98381,31149,664046.0,39.0,0.874,35.0,53.2,40.0,43.0,57.55,64.4,0.0,64.3,73.8,50.2,77.7,83.0,60.0,40.0,GRC
446,Georgetown,Guyana,2016,1101832.0,-58.155125,6.801278999999999,848469,133000.0,70.0,0.676,38.87940929917293,55.4,30.0,30.0,67.76822911104446,68.7,73.1,64.32249647213447,63.0,70.7,77.4,70.8,40.0,30.0,GUY
454,Hong Kong,Hong Kong,2016,68841155.0,114.1398015,22.2880809,31169,7398480.0,1104.0,0.936,38.87940929917293,88.6,90.0,74.0,84.3,92.6,90.7,100.0,97.4,89.0,81.8,90.0,90.0,90.0,HKG
460,Chennai,India,2016,19315934.0,80.2425,13.0992,35905,7806666.666666667,3694.751717089304,0.63,38.87940929917293,56.2,55.0,38.0,49.025,77.1,78.1,12.0125,47.6,47.8,72.8,71.0,35.0,40.0,IND
474,Yogyakarta,Indonesia,2016,1199556.19,110.36949,-7.79558,54335,422732.0,3694.751717089304,0.703,38.6,59.4,30.0,34.0,43.85714285714285,83.4,89.0,89.5142857142857,54.0,49.3,74.3,80.4,40.0,60.0,IDN
494,Venezia,Italy,2016,9353815.0,12.3155151,45.4408474,36254,261169.75,414.0,0.884,35.2,61.2,50.0,43.0,60.9,55.8,22.1,68.2,70.3,53.0,84.5,88.0,85.0,60.0,ITA
500,Ravenna,Italy,2016,9326.0,12.518037,41.913028,36263,235996.0,683.0,0.884,35.2,61.2,50.0,43.0,56.86666666666665,55.8,22.1,67.24666666666666,70.3,53.0,84.5,88.0,85.0,60.0,ITA
509,Prato,Italy,2016,863779.51,11.102228,43.877705,36501,194829.0,3694.751717089304,0.884,35.2,61.2,50.0,43.0,56.86666666666665,55.8,22.1,67.24666666666666,70.3,53.0,84.5,88.0,85.0,60.0,ITA
515,Tokyo,Japan,2016,61047280.0,139.6917064,35.6894875,31111,13765448.2,2188.0,0.912,33.04444444444444,73.1,80.0,76.0,73.5,68.5,46.2,29.4,82.5,83.9,81.2,82.6,70.0,60.0,JPN
523,Yokohama,Japan,2016,19173028.0,139.6380256,35.4437078,31113,12136443.25,437.0,0.912,33.26666666666667,73.1,80.0,76.0,73.5,68.5,46.2,29.4,82.5,83.9,81.2,82.6,70.0,60.0,JPN
528,Nagoya,Japan,2016,14750000.0,136.906398,35.1814464,35902,2288790.5,326.0,0.912,32.5,73.1,80.0,76.0,73.20625,68.5,46.2,29.79999999999999,82.5,83.9,81.2,82.6,70.0,60.0,JPN
537,Amman,Jordan,2016,7770915.0,35.928372,31.945367,54337,3777487.25,800.0,0.729,38.87940929917293,68.3,60.0,49.0,57.3,91.7,62.0,27.7,64.9,68.4,83.1,73.4,70.0,60.0,JOR
539,Nairobi,Kenya,2016,4609598.0,36.8219,-1.29206,35913,4500000.0,3694.751717089304,0.591,38.87940929917293,57.5,30.0,25.0,67.76822911104446,79.4,80.8,64.32249647213447,48.6,62.2,73.5,65.6,60.0,50.0,KEN
540,Riga,Latvia,2016,1870000.0,24.1052,56.9496,36426,632690.6666666666,3694.751717089304,0.854,34.3,70.4,50.0,55.0,67.76822911104446,84.8,58.4,64.32249647213447,78.6,59.5,84.8,88.0,85.0,60.0,LVA
547,Iskandar,Malaysia,2016,26203851.0,100.992084,5.714476,54388,1978333.333333333,2217.0,0.8,41.1,71.5,55.0,52.0,67.3,85.0,74.3,76.5,91.4,71.5,84.5,81.4,60.0,60.0,MYS
556,Mexico City,Mexico,2016,27774766.64,-102.552784,23.634501,31172,8916511.666666666,1485.0,0.768,46.3,65.2,50.0,35.0,39.0,74.9,76.4,69.8,70.7,58.2,77.4,79.2,70.0,60.0,MEX
568,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico,2016,1748920.0,-104.367,19.7682,826207,371457.0,3694.751717089304,0.768,46.3,65.2,50.0,35.0,39.0,74.9,76.4,69.8,70.7,58.2,77.4,79.2,70.0,60.0,MEX
574,Nacala,Mozambique,2016,200816.0,40.6854,-14.5656,61427,232922.5,3694.751717089304,0.441,38.87940929917293,53.2,30.0,31.0,67.76822911104446,74.3,63.5,64.32249647213447,55.9,41.9,79.5,70.8,35.0,50.0,MOZ
578,Amsterdam,Netherlands,2016,4138000.0,4.895167900000001,52.3702157,31148,848091.25,219.0,0.936,28.2,74.6,90.0,83.0,71.64999999999999,52.7,34.4,85.16666666666667,80.0,64.0,83.4,88.0,90.0,80.0,NLD
583,Rotterdam,Netherlands,2016,34190633.0,4.4777325,51.9244201,31179,481798.1165,208.0,0.936,28.2,74.6,90.0,83.0,72.0,52.7,34.4,85.6,80.0,64.0,83.4,88.0,90.0,80.0,NLD
586,The Hague,Netherlands,2016,1587678.0,4.3007,52.0705,43930,537210.6666666666,3694.751717089304,0.936,28.2,74.6,90.0,83.0,72.0,52.7,34.4,85.6,80.0,64.0,83.4,88.0,90.0,80.0,NLD
594,Auckland,New Zealand,2016,9250128.0,174.741788,-36.815328,43932,1614975.0,4894.0,0.924,38.87940929917293,81.6,95.0,91.0,88.4,71.0,46.0,98.3,91.4,85.9,88.1,87.2,80.0,80.0,NZL
616,Bærum,Norway,2016,221948.0,10.593765,59.920545,58395,125769.0,192.0,0.95,28.5,70.8,90.0,86.0,86.0,53.2,41.8,97.8,89.6,48.5,76.2,87.8,75.0,60.0,NOR
625,Quezon City,Philippines,2016,8014366.0,120.862,15.6835,54348,3064731.333333333,3694.751717089304,0.704,44.6,63.1,30.0,38.0,37.1,79.0,89.6,97.2,63.0,57.1,77.7,76.4,60.0,60.0,PHL
632,Cagayan de Oro,Philippines,2016,428467.45,124.632,8.45423,60029,675950.0,3694.751717089304,0.704,44.6,63.1,30.0,38.0,37.1,79.0,89.6,97.2,63.0,57.1,77.7,76.4,60.0,60.0,PHL
637,Warsaw,Poland,2016,13146055.0,21.0122287,52.2296756,31185,1695805.75,517.0,0.869,31.2,69.3,65.0,61.0,58.0,75.5,46.5,76.1,68.7,58.0,85.2,88.0,75.0,70.0,POL
639,Wroclaw,Poland,2016,4700007.0,17.038538,51.107885,54497,638319.6666666666,283.3,0.869,31.2,69.3,65.0,61.0,58.0,75.5,46.5,76.1,68.7,58.0,85.2,88.0,75.0,70.0,POL
647,Lisbon,Portugal,2016,2175455.0,-9.1393366,38.7222524,36159,547753.0,85.0,0.855,35.2,65.1,70.0,63.0,70.1,60.5,24.8,46.0,85.3,43.5,85.7,88.0,70.0,60.0,PRT
652,Porto,Portugal,2016,961799.0,-8.6291053,41.1579438,46514,238272.5,42.0,0.855,35.2,65.1,70.0,63.0,68.9,60.5,24.8,32.1,85.3,43.5,85.7,88.0,70.0,60.0,PRT
663,Barreiro,Portugal,2016,286477.0,-9.079072,38.660815,50679,78764.0,33.0,0.855,35.2,65.1,70.0,63.0,69.25714285714285,60.5,24.8,42.73571428571429,85.3,43.5,85.7,88.0,70.0,60.0,PRT
668,Guimarães,Portugal,2016,621245.0,-8.292241,41.444266,55324,154056.6666666667,241.0,0.855,35.2,65.1,70.0,63.0,69.25714285714285,60.5,24.8,42.73571428571429,85.3,43.5,85.7,88.0,70.0,60.0,PRT
674,Moita,Portugal,2016,2865.23,-8.65731,41.30284,55442,66029.0,55.0,0.855,35.2,65.1,70.0,63.0,69.25714285714285,60.5,24.8,42.73571428571429,85.3,43.5,85.7,88.0,70.0,60.0,PRT
681,Suwon,Republic of Korea,2016,5720188.0,127.0286009,37.2635727,44185,1234939.5,121.0,0.8959999999999999,31.8,70.03333333333335,70.0,54.66666666666666,67.76822911104446,72.3,71.63333333333334,64.32249647213447,93.03333333333335,48.5,78.06666666666668,71.99999999999999,70.0,70.0,PRK
683,Ansan-si,Republic of Korea,2016,4084525.0,126.830885,37.32187800000001,44191,707385.0,155.0,0.8956,31.88,70.02000000000001,70.0,54.8,67.76822911104446,72.22,72.40666666666667,64.32249647213447,92.76666666666668,48.07333333333334,78.04,71.75999999999999,70.0,70.0,PRK
691,Moscow ,Russia,2016,25680678.0,37.6173,55.755826,31174,12541168.33333333,2511.0,0.815,37.5,50.6,20.0,27.0,67.76822911104446,82.2,56.2,64.32249647213447,72.2,57.6,62.9,72.4,25.0,30.0,RUS
705,Johannesburg,South Africa,2016,15044464.0,28.0473051,-26.2041028,31115,5101095.25,1645.0,0.703,63.0,61.9,50.0,44.0,63.24285714285715,70.1,69.9,72.62857142857142,69.7,58.7,74.6,77.0,45.0,60.0,ZAF
709,Cape Town,South Africa,2016,22070236.0,18.4240553,-33.9248685,35858,4145917.2,2461.0,0.703,63.10000000000001,61.9,50.0,44.0,62.8,70.1,69.9,72.3,69.7,58.7,74.6,77.0,45.0,60.0,ZAF
718,Durban,South Africa,2016,21064500.0,31.0218404,-29.8586804,35863,10652765.4,2292.0,0.703,63.2,61.9,50.0,44.0,63.24285714285715,70.1,69.9,72.62857142857142,69.7,58.7,74.6,77.0,45.0,60.0,ZAF
722,Pretoria - Tshwane,South Africa,2016,128611822.0,28.188056,-25.746111,49360,3268732.666666667,6298.0,0.703,63.10000000000001,61.9,50.0,44.0,63.24285714285715,70.1,69.9,72.62857142857142,69.7,58.7,74.6,77.0,45.0,60.0,ZAF
744,Madrid,Spain,2016,10249623.0,-3.7037902,40.4167754,31171,2397950.5,604.0,0.899,35.8,68.5,70.0,60.0,53.9,58.3,41.1,26.9,76.0,51.7,84.7,88.0,85.0,70.0,ESP
758,Stockholm,Sweden,2016,2670462.0,18.0685808,59.3293235,3429,938398.0,216.0,0.94,29.6,72.0,90.0,87.0,85.2,44.4,14.9,94.75,89.7,53.5,87.1,88.0,85.0,80.0,SWE
766,Uppsala,Sweden,2016,1186244.0,17.635,59.8536,54513,227965.5,3694.751717089304,0.94,29.6,72.0,90.0,87.0,82.2,44.4,14.9,93.4,89.7,53.5,87.1,88.0,85.0,80.0,SWE
769,Helsingborg,Sweden,2016,630308.0,12.694512,56.046467,54518,145415.0,3694.751717089304,0.94,29.6,72.0,90.0,87.0,84.23478260869568,44.4,14.9,94.41956521739131,89.7,53.5,87.1,88.0,85.0,80.0,SWE
771,Växjö,Sweden,2016,269130.0,14.8091,56.8777,60216,91813.5,3694.751717089304,0.94,29.6,72.0,90.0,87.0,85.2,44.4,14.9,94.75,89.7,53.5,87.1,88.0,85.0,80.0,SWE
774,Karlskrona,Sweden,2016,176812.0,15.5866,56.1616,60218,66675.0,3694.751717089304,0.94,29.6,72.0,90.0,87.0,84.23478260869568,44.4,14.9,94.41956521739131,89.7,53.5,87.1,88.0,85.0,80.0,SWE
775,Kristianstad,Sweden,2016,430559.0,14.156678,56.029394,69822,84908.0,3694.751717089304,0.94,29.6,72.0,90.0,87.0,84.23478260869568,44.4,14.9,94.41956521739131,89.7,53.5,87.1,88.0,85.0,80.0,SWE
776,Västervik Municipality,Sweden,2016,218000.0,16.3484,57.9587,69824,36679.5,3694.751717089304,0.94,29.6,72.0,90.0,87.0,84.23478260869568,44.4,14.9,94.41956521739131,89.7,53.5,87.1,88.0,85.0,80.0,SWE
777,Sigtuna Municipality,Sweden,2016,214909.0,17.7234,59.6191,834362,48130.0,3694.751717089304,0.94,29.6,72.0,90.0,87.0,84.23478260869568,44.4,14.9,94.41956521739131,89.7,53.5,87.1,88.0,85.0,80.0,SWE
783,Basel-Stadt,Switzerland,2016,825704.0,7.5928,47.5619,31151,198651.75,37.0,0.947,33.0,81.0,90.0,86.0,82.10000000000001,70.9,66.3,95.89999999999999,82.2,72.1,87.8,90.0,85.0,80.0,CHE
787,Zürich,Switzerland,2016,1374757.0,8.539182499999999,47.36864979999999,35449,421304.0,92.0,0.947,33.0,81.0,90.0,86.0,82.1,70.9,66.3,95.9,82.2,72.1,87.8,90.0,85.0,80.0,CHE
797,Kaohsiung,Taiwan,2016,85836150.0,120.3230776,22.6238898,31112,2776348.6,2947.0,0.869885505257732,38.87940929917293,74.7,70.0,61.0,68.7277777777778,76.1,88.7,88.56481481481481,93.2,53.8,83.2,86.4,75.0,60.0,TWN
804,Taipei,Taiwan,2016,12394500.0,121.5488669,25.0465658,31446,2679476.8,272.0,0.869885505257732,38.87940929917293,74.7,70.0,61.0,69.2,76.1,88.7,90.8,93.2,53.8,83.2,86.4,75.0,60.0,TWN
810,Taichung,Taiwan,2016,33590163.9,120.646967,24.161859,54389,2790743.75,2215.0,0.869885505257732,38.87940929917293,74.7,70.0,61.0,67.7,76.1,88.7,83.7,93.2,53.8,83.2,86.4,75.0,60.0,TWN
818,New Taipei,Taiwan,2016,7653808.0,121.4458,25.0111,56276,3985711.75,2053.0,0.869885505257732,38.87940929917293,74.7,70.0,61.0,69.2,76.1,88.7,90.8,93.2,53.8,83.2,86.4,75.0,60.0,TWN
826,Yilan County,Taiwan,2016,7375284.494,121.73775,24.702107,61753,457180.5,2143.0,0.869885505257732,38.87940929917293,74.7,70.0,61.0,68.7277777777778,76.1,88.7,88.56481481481481,93.2,53.8,83.2,86.4,75.0,60.0,TWN
832,Mahasarakham,Thailand,2016,246820.76,103.161517,16.013202,840419,49841.0,3694.751717089304,0.756,36.9,63.9,40.0,38.0,41.7,81.1,82.2,96.3,76.3,62.5,70.9,77.6,50.0,60.0,THA
841,Kadiovacik,Turkey,2016,413.0,26.553613,38.3434574,35755,226.8,5947.0,0.808,41.9,62.1,40.0,45.0,52.15,75.2,55.6,92.9,65.4,48.6,71.5,84.4,75.0,60.0,TUR
847,Kadıköy,Turkey,2016,1404026.0,29.0585,40.98,74671,482713.0,25.2,0.808,41.9,62.1,40.0,45.0,52.17692307692307,75.2,55.6,93.11538461538461,65.4,48.6,71.5,84.4,75.0,60.0,TUR
850,Kocaeli,Turkey,2016,22769098.0,29.88152,40.85327,838939,1830772.0,3694.751717089304,0.808,41.9,62.1,40.0,45.0,52.17692307692307,75.2,55.6,93.11538461538461,65.4,48.6,71.5,84.4,75.0,60.0,TUR
851,Denizli,Turkey,2016,7502667.0,29.096333,37.783016,840521,1027782.0,3694.751717089304,0.808,41.9,62.1,40.0,45.0,52.17692307692307,75.2,55.6,93.11538461538461,65.4,48.6,71.5,84.4,75.0,60.0,TUR
